,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,TotalLivingSF,TotalMainBath,TotalBath,AgeSold,TotalPorchSF,TotalSF,TotalArea,GarageAgeSold,LastRemodelYrs,NbhdPricePerSF
409,410,60,85.0,10800,8,5,2007,2008,6,4,100.0,3,2,3,789,0,245,1034,2,4,1,3,1050,1028,0,2078,1,0,2,1,3,1,4,8,1,4,2008.0,3,3,836,3,0,102,0,0,0,0,0,4,2008,339750,3112,2.5,3.5,1,102,2867,3948,0.0,0,82.65035776115711
410,411,20,68.0,9571,5,3,1958,1958,0,0,0.0,2,1,2,0,0,1276,1276,2,2,1,2,1276,0,0,1276,0,0,1,0,3,1,2,5,0,4,1958.0,1,1,350,3,0,0,0,0,0,0,0,6,2009,60000,2552,1.0,1.0,51,0,1276,2902,51.0,51,57.244515282205136
411,412,190,100.0,34650,5,5,1955,1955,1,0,0.0,2,2,2,1056,0,0,1056,2,2,0,3,1056,0,0,1056,1,0,1,0,3,1,2,5,0,4,1955.0,3,2,572,3,264,0,0,0,0,0,0,1,2006,145000,2112,1.0,2.0,51,264,2112,2684,51.0,51,76.84454061251664
412,413,20,0.0,4403,7,5,2009,2009,1,4,432.0,4,2,3,578,0,892,1470,2,4,1,3,1478,0,0,1478,1,0,2,1,2,1,3,7,1,4,2009.0,3,2,484,3,0,144,0,0,0,0,0,6,2010,222000,2948,2.5,3.5,1,144,2056,3432,1.0,1,82.65035776115711
413,414,30,56.0,8960,5,6,1927,1950,1,0,0.0,2,2,2,0,0,1008,1008,2,3,1,2,1028,0,0,1028,0,0,1,0,2,1,2,5,1,2,1927.0,1,2,360,3,0,0,130,0,0,0,0,3,2010,115000,2036,1.0,1.0,83,130,1028,2396,83.0,60,56.50343751827948
414,415,60,59.0,11228,7,5,1993,1993,6,0,0.0,3,2,3,50,531,499,1080,2,4,1,3,1080,1017,0,2097,0,1,2,1,3,1,3,9,1,4,1993.0,1,3,678,3,196,187,0,0,0,0,0,12,2008,228000,3177,2.5,3.0,15,383,2678,3855,15.0,15,71.1354746978608
415,416,20,73.0,8899,7,5,2007,2007,6,0,0.0,3,2,3,24,0,1316,1340,2,4,1,3,1340,0,0,1340,0,0,2,0,3,1,3,6,0,4,2007.0,3,2,396,3,100,30,0,0,0,0,0,8,2007,181134,2680,2.0,2.0,0,130,1364,3076,0.0,0,76.84454061251664
416,417,60,74.0,7844,6,7,1978,1978,3,3,203.0,2,2,2,209,0,463,672,2,2,1,3,672,728,0,1400,0,0,1,1,3,1,2,6,1,4,1978.0,3,2,440,3,0,0,0,0,0,0,0,3,2006,149500,2072,1.5,1.5,28,0,1609,2512,28.0,28,62.675326605163775
417,418,70,86.0,22420,6,6,1918,1950,1,0,0.0,2,2,1,1128,0,242,1370,1,2,0,2,1370,1254,0,2624,1,0,2,1,4,1,2,10,1,2,1918.0,1,3,864,3,0,0,0,0,0,0,0,11,2007,239000,3994,2.5,3.5,89,0,3752,4858,89.0,57,74.76968106580541
418,419,50,60.0,8160,5,6,1940,1950,1,0,0.0,2,2,1,312,0,444,756,2,1,0,1,756,378,0,1134,1,0,1,1,3,1,2,7,0,2,1940.0,1,1,240,3,0,0,0,0,0,0,0,4,2007,126000,1890,1.5,2.5,67,0,1446,2130,67.0,57,57.244515282205136
419,420,20,65.0,8450,5,6,1968,1968,6,0,0.0,2,2,2,775,0,281,1056,2,4,1,3,1056,0,0,1056,1,0,1,0,3,1,2,6,1,4,1968.0,1,1,304,3,0,85,184,0,0,0,0,7,2010,142000,2112,1.0,2.0,42,269,1831,2416,42.0,42,62.495892085837696
420,421,90,78.0,7060,7,5,1997,1998,6,3,200.0,2,3,3,1309,0,35,1344,2,4,1,3,1344,0,0,1344,2,0,2,0,2,2,2,8,0,4,1997.0,3,4,784,3,0,0,0,0,0,0,0,11,2008,206300,2688,2.0,4.0,11,0,2653,3472,11.0,10,65.41403406858139
421,422,20,0.0,16635,6,7,1977,2000,7,4,126.0,3,2,2,1246,0,356,1602,2,3,1,3,1602,0,0,1602,0,1,2,0,3,1,3,8,1,4,1977.0,3,2,529,3,240,0,0,0,0,0,0,6,2009,215000,3204,2.0,2.5,32,240,2848,3733,32.0,9,65.60556289753659
422,423,20,100.0,21750,5,5,1954,1954,3,0,0.0,2,2,2,0,0,988,988,2,4,1,2,988,0,0,988,0,0,1,0,2,1,2,4,0,4,1954.0,2,2,520,3,0,0,0,0,0,0,0,2,2008,113000,1976,1.0,1.0,54,0,988,2496,54.0,54,65.41403406858139
423,424,60,80.0,9200,8,5,1998,1998,6,3,473.0,3,2,3,986,0,484,1470,2,3,1,3,1470,1160,0,2630,1,0,2,1,4,1,3,8,1,4,1998.0,3,3,696,3,0,66,0,0,0,0,0,6,2008,315000,4100,2.5,3.5,10,66,3616,4796,10.0,10,83.76917498948856
424,425,20,72.0,9000,6,5,1956,1956,1,3,74.0,2,2,2,616,0,580,1196,2,3,1,2,1196,0,0,1196,1,0,1,0,2,1,2,6,1,4,1956.0,2,1,297,3,0,44,0,0,0,0,0,5,2008,139000,2392,1.0,2.0,52,44,1812,2689,52.0,52,62.495892085837696
425,426,60,60.0,3378,7,8,1946,1992,3,0,0.0,2,3,2,0,0,651,651,2,3,1,3,707,682,0,1389,0,0,1,1,3,1,2,6,2,2,1947.0,1,1,240,3,0,0,126,0,0,0,0,9,2009,135000,2040,1.5,1.5,63,126,1389,2280,62.0,17,56.50343751827948
426,427,80,0.0,12800,7,5,1989,1989,1,3,145.0,3,2,3,1518,0,0,1518,2,3,1,3,1644,0,0,1644,1,1,2,0,2,1,3,5,1,4,1989.0,3,2,569,3,80,0,0,0,396,0,0,8,2009,275000,3162,2.0,3.5,20,476,3162,3731,20.0,20,71.1354746978608
427,428,20,77.0,8593,4,6,1957,1957,1,0,0.0,2,2,2,288,0,619,907,2,4,1,3,907,0,0,907,0,0,1,0,3,1,2,5,0,2,1964.0,1,1,352,3,0,0,0,0,0,0,0,7,2008,109008,1814,1.0,1.0,51,0,1195,2166,44.0,51,62.495892085837696
428,429,20,64.0,6762,7,5,2007,2007,6,3,108.0,3,2,3,664,0,544,1208,2,4,1,3,1208,0,0,1208,1,0,2,0,2,1,3,6,0,4,2007.0,2,2,628,3,105,54,0,0,0,0,0,9,2007,195400,2416,2.0,3.0,0,159,1872,3044,0.0,0,75.04142143422128
429,430,20,130.0,11457,6,5,1988,1988,3,0,0.0,2,2,2,1005,0,387,1392,2,2,1,3,1412,0,0,1412,1,0,2,0,3,1,3,6,1,4,1988.0,1,2,576,3,0,0,169,0,0,0,0,3,2009,175000,2804,2.0,3.0,21,169,2417,3380,21.0,21,78.04628310781021
430,431,160,21.0,1680,6,5,1971,1971,3,3,232.0,2,2,2,387,0,96,483,2,2,1,3,483,504,0,987,0,0,1,1,2,1,2,4,0,2,1971.0,1,1,264,3,0,0,0,0,0,0,0,7,2008,85400,1470,1.5,1.5,37,0,1374,1734,37.0,37,60.503745521658885
431,432,50,60.0,5586,6,7,1920,1998,1,0,0.0,2,2,1,0,0,901,901,2,3,1,3,1088,110,0,1198,0,0,1,0,4,1,2,7,0,0,1900.0,0,0,0,0,0,98,0,0,0,0,0,9,2008,79900,2099,1.0,1.0,88,98,1198,2099,108.0,10,56.50343751827948
432,433,160,24.0,1920,5,5,1971,1971,3,3,376.0,2,2,2,471,0,294,765,2,4,1,3,765,600,0,1365,1,0,1,1,2,1,2,6,0,2,1971.0,1,2,440,3,240,36,0,0,0,0,0,8,2007,122500,2130,1.5,2.5,36,276,1836,2570,36.0,36,60.503745521658885
433,434,60,100.0,10839,6,5,1997,1998,6,0,0.0,2,2,3,0,0,926,926,2,4,1,3,926,678,0,1604,0,0,2,1,3,1,2,7,1,4,1997.0,3,2,470,3,0,36,0,0,0,0,0,7,2008,181000,2530,2.5,2.5,11,36,1604,3000,11.0,10,76.84454061251664
434,435,180,21.0,1890,4,7,1972,1972,7,0,0.0,2,3,2,495,0,135,630,2,3,1,3,630,0,0,630,1,0,1,0,1,1,2,3,0,0,1900.0,0,0,0,0,88,0,0,0,0,0,0,6,2008,81000,1260,1.0,2.0,36,88,1125,1260,108.0,36,57.56982376584562
435,436,60,43.0,10667,7,6,1996,1996,6,0,0.0,3,2,3,385,344,70,799,2,4,1,3,827,834,0,1661,1,0,2,1,3,1,3,6,1,4,1996.0,2,2,550,3,158,61,0,0,0,0,0,4,2009,212000,2460,2.5,3.5,13,219,2390,3010,13.0,13,75.04142143422128
436,437,50,40.0,4400,6,8,1920,1950,2,0,0.0,2,2,1,0,0,648,648,2,2,1,2,734,384,0,1118,0,0,1,0,2,1,2,6,0,2,1990.0,1,2,440,3,0,0,0,0,0,0,0,10,2006,116000,1766,1.0,1.0,86,0,1118,2206,16.0,56,56.50343751827948
437,438,45,50.0,6000,6,7,1926,2004,1,0,0.0,3,2,3,0,0,884,884,2,3,1,3,904,0,0,904,0,0,1,0,2,1,2,4,0,2,1926.0,1,1,180,3,0,0,105,0,0,0,0,1,2009,119000,1788,1.0,1.0,83,105,904,1968,83.0,5,63.70429189835996
438,439,30,40.0,4280,5,6,1913,2002,1,0,0.0,2,2,3,365,0,75,440,2,2,0,3,694,0,0,694,0,0,1,0,2,1,3,4,1,2,1990.0,1,1,352,4,0,0,34,0,0,0,0,3,2007,90350,1134,1.0,1.0,94,34,1059,1486,17.0,5,74.76968106580541
439,440,50,67.0,12354,6,8,1920,2000,1,0,0.0,2,2,1,0,0,684,684,2,3,1,3,684,512,0,1196,0,0,1,0,3,1,3,7,0,2,2005.0,1,2,528,3,0,46,0,0,0,0,800,8,2009,110000,1880,1.0,1.0,89,46,1196,2408,4.0,9,57.244515282205136
440,441,20,105.0,15431,10,5,2008,2008,6,4,200.0,4,2,3,1767,539,788,3094,2,4,1,3,2402,0,0,2402,1,0,2,0,2,1,4,10,2,4,2008.0,3,3,672,3,0,72,0,0,170,0,0,4,2009,555000,5496,2.0,3.0,1,242,4708,6168,1.0,1,89.88078067216345
441,442,90,92.0,12108,4,4,1955,1955,6,3,270.0,2,2,2,133,0,1307,1440,2,2,0,1,1440,0,0,1440,0,0,2,0,4,2,1,8,0,0,1900.0,0,0,0,0,0,0,0,0,0,0,0,9,2008,118000,2880,2.0,2.0,53,0,1573,2880,108.0,53,57.244515282205136
442,443,50,52.0,6240,5,7,1930,1992,1,0,0.0,2,2,3,0,0,1078,1078,2,2,1,3,1128,445,0,1573,0,0,2,0,3,1,2,8,1,2,1930.0,1,2,360,3,0,0,0,0,0,0,0,6,2008,162900,2651,2.0,2.0,78,0,1573,3011,78.0,16,63.70429189835996
443,444,120,53.0,3922,7,5,2006,2007,1,3,72.0,3,2,3,0,0,1258,1258,2,4,1,3,1258,0,0,1258,0,0,2,0,2,1,3,6,1,4,2007.0,3,3,648,3,144,16,0,0,0,0,0,6,2007,172500,2516,2.0,2.0,1,160,1258,3164,0.0,0,70.80156016242786
444,445,60,70.0,8750,7,5,1994,1995,6,0,0.0,3,3,3,642,0,273,915,2,4,1,3,933,975,0,1908,1,0,2,1,4,1,3,8,1,4,1994.0,1,2,493,3,144,133,0,0,0,0,0,7,2008,210000,2823,2.5,3.5,14,277,2550,3316,14.0,13,75.04142143422128
445,446,20,73.0,9855,6,5,1956,1956,1,0,0.0,2,2,2,0,0,1436,1436,2,1,1,3,1689,0,0,1689,0,0,1,0,3,1,2,7,1,4,1956.0,1,2,480,3,0,0,0,0,0,0,0,11,2009,127500,3125,1.0,1.0,53,0,1689,3605,53.0,53,57.244515282205136
446,447,20,137.0,16492,6,6,1966,2002,5,0,0.0,3,2,2,247,713,557,1517,2,4,1,3,1888,0,0,1888,0,0,2,1,2,1,3,6,1,4,1966.0,3,2,578,3,0,0,0,0,0,0,0,6,2010,190000,3405,2.5,2.5,44,0,2848,3983,44.0,8,62.495892085837696
447,448,60,0.0,11214,7,5,1998,1999,6,0,0.0,3,2,3,0,0,930,930,2,3,1,3,956,930,0,1886,0,0,2,1,4,1,3,10,1,4,1998.0,3,2,431,3,89,0,0,0,0,0,0,7,2006,199900,2816,2.5,2.5,8,89,1886,3247,8.0,7,76.84454061251664
448,449,50,50.0,8600,6,6,1937,1950,1,0,0.0,2,2,1,0,0,780,780,2,2,1,3,780,596,0,1376,0,0,2,0,3,1,2,7,1,2,1937.0,1,1,198,3,0,0,0,0,0,0,0,6,2006,119500,2156,2.0,2.0,69,0,1376,2354,69.0,56,53.85268421741216
449,450,50,50.0,6000,3,7,1948,2002,1,0,0.0,2,3,2,331,0,318,649,2,4,1,3,679,504,0,1183,0,0,1,1,2,1,2,6,0,2,1981.0,1,1,308,3,0,176,0,0,0,0,0,6,2007,120000,1832,1.5,1.5,59,176,1514,2140,26.0,5,56.50343751827948
450,451,30,70.0,5684,6,8,1930,2005,1,0,0.0,2,2,1,0,0,813,813,2,4,1,2,813,0,0,813,0,0,1,0,2,1,3,5,0,2,1932.0,1,1,270,2,0,113,0,0,0,0,0,6,2006,110000,1626,1.0,1.0,76,113,813,1896,74.0,1,56.50343751827948
451,452,20,62.0,70761,7,5,1975,1975,4,0,0.0,2,2,2,655,0,878,1533,2,2,1,3,1533,0,0,1533,1,0,2,0,2,1,3,5,2,4,1975.0,1,2,576,3,200,54,0,0,0,0,0,12,2006,280000,3066,2.0,3.0,31,254,2188,3642,31.0,31,70.91761790148465
452,453,60,0.0,9303,6,5,1996,1997,6,3,42.0,3,2,3,742,0,130,872,2,4,1,3,888,868,0,1756,1,0,2,1,3,1,2,7,0,4,1996.0,3,2,422,3,144,122,0,0,0,0,0,7,2007,204000,2628,2.5,3.5,11,266,2498,3050,11.0,10,78.04628310781021
453,454,60,75.0,9000,8,5,2008,2008,6,0,0.0,3,2,3,0,0,768,768,2,4,1,3,786,804,0,1590,0,0,2,1,3,1,3,6,0,4,2008.0,2,2,676,3,0,30,0,0,0,0,0,6,2009,210000,2358,2.5,2.5,1,30,1590,3034,1.0,1,82.65035776115711
454,455,90,63.0,9297,5,5,1976,1976,4,0,0.0,2,2,2,1606,0,122,1728,2,2,1,3,1728,0,0,1728,2,0,2,0,4,2,2,8,0,2,1976.0,1,2,560,3,0,0,0,0,0,0,0,7,2006,188000,3456,2.0,4.0,30,0,3334,4016,30.0,30,65.41403406858139
455,456,20,80.0,9600,7,6,1973,1973,3,3,320.0,2,2,2,916,0,326,1242,2,1,1,3,1242,0,0,1242,0,0,1,1,3,1,2,6,1,4,1973.0,1,2,528,3,0,0,0,0,0,0,0,9,2007,175500,2484,1.5,1.5,34,0,2158,3012,34.0,34,65.60556289753659
456,457,70,34.0,4571,5,5,1916,1950,0,0,0.0,2,2,1,0,0,624,624,2,1,0,3,624,720,0,1344,0,0,1,0,4,1,2,7,0,2,1916.0,1,3,513,2,0,0,96,0,0,0,0,5,2008,98000,1968,1.0,1.0,92,96,1344,2481,92.0,58,56.50343751827948
457,458,20,0.0,53227,4,6,1954,1994,4,0,0.0,2,2,2,1116,0,248,1364,2,4,1,3,1663,0,0,1663,1,0,1,0,2,1,3,6,2,4,1954.0,3,2,529,3,224,137,0,0,0,0,0,3,2008,256000,3027,1.0,2.0,54,361,2779,3556,54.0,14,70.91761790148465
458,459,70,0.0,5100,8,7,1925,1996,2,0,0.0,2,3,3,0,0,588,588,2,1,1,3,833,833,0,1666,0,0,1,0,3,1,3,7,1,2,1925.0,1,1,228,3,192,63,0,0,0,0,0,6,2008,161000,2254,1.0,1.0,83,255,1666,2482,83.0,12,56.50343751827948
459,460,50,0.0,7015,5,4,1950,1950,1,2,161.0,2,2,2,185,0,524,709,2,2,1,3,979,224,0,1203,1,0,1,0,3,1,3,5,1,2,1950.0,1,1,352,3,0,0,248,0,0,0,0,7,2009,110000,1912,1.0,2.0,59,248,1388,2264,59.0,59,63.70429189835996
460,461,60,75.0,8004,8,5,2009,2009,6,4,110.0,3,2,3,544,0,288,832,2,4,1,3,832,1103,0,1935,1,0,2,1,3,1,2,8,0,4,2009.0,3,2,552,3,0,150,0,0,0,0,0,12,2009,263435,2767,2.5,3.5,0,150,2479,3319,0.0,0,82.65035776115711
461,462,70,60.0,7200,7,9,1936,2007,1,0,0.0,3,3,3,350,210,0,560,2,4,1,3,575,560,0,1135,1,0,1,0,3,1,3,6,0,2,1971.0,2,2,576,3,256,0,0,0,0,0,0,4,2009,155000,1695,1.0,2.0,73,256,1695,2271,38.0,2,56.219782992682305
462,463,20,60.0,8281,5,5,1965,1965,1,0,0.0,2,2,2,553,311,0,864,2,3,1,3,864,0,0,864,0,0,1,0,3,1,2,5,1,2,1965.0,1,1,360,3,0,0,236,0,0,0,0,12,2009,62383,1728,1.0,1.0,44,236,1728,2088,44.0,44,62.675326605163775
463,464,70,74.0,11988,6,7,1934,1995,2,0,0.0,2,2,2,326,0,389,715,2,1,1,2,849,811,0,1660,0,0,1,1,3,1,2,6,1,2,1939.0,1,1,240,3,0,0,0,0,0,0,0,8,2008,188700,2375,1.5,1.5,74,0,1986,2615,69.0,13,74.76968106580541
464,465,20,60.0,8430,5,5,1978,1978,3,3,136.0,2,2,2,616,0,424,1040,2,2,1,3,1040,0,0,1040,0,0,2,0,3,1,2,5,0,0,1900.0,0,0,0,0,0,0,0,0,0,0,0,8,2009,124000,2080,2.0,2.0,31,0,1656,2080,109.0,31,75.04142143422128
465,466,120,0.0,3072,7,5,2004,2004,6,3,18.0,3,2,3,0,0,1375,1375,2,4,1,3,1414,0,0,1414,0,0,2,0,2,1,3,6,1,4,2004.0,3,2,398,3,144,20,0,0,0,0,0,5,2006,178740,2789,2.0,2.0,2,164,1414,3187,2.0,2,70.80156016242786
466,467,20,85.0,10628,7,5,1970,1970,4,0,0.0,2,3,2,778,0,499,1277,2,2,1,3,1277,0,0,1277,1,0,1,0,2,1,2,5,1,4,1970.0,1,2,526,3,0,0,0,0,176,0,0,4,2007,167000,2554,1.0,2.0,37,176,2055,3080,37.0,37,62.495892085837696
467,468,70,79.0,9480,5,7,1942,1995,1,4,224.0,2,2,2,386,0,342,728,2,4,1,3,888,756,0,1644,0,0,1,1,3,1,3,7,2,4,1942.0,1,1,312,3,168,0,0,0,0,0,0,6,2007,146500,2372,1.5,1.5,65,168,2030,2684,65.0,12,62.495892085837696
468,469,20,98.0,11428,8,5,2006,2006,6,4,248.0,3,2,3,0,0,1626,1626,2,4,1,3,1634,0,0,1634,0,0,2,0,3,1,3,7,1,4,2006.0,2,3,866,3,0,44,0,0,0,0,0,5,2007,250000,3260,2.0,2.0,1,44,1634,4126,1.0,1,89.88078067216345
469,470,60,76.0,9291,6,5,1993,1993,3,3,120.0,3,2,3,426,0,406,832,2,4,1,3,832,878,0,1710,0,0,2,1,3,1,3,7,0,4,1993.0,2,2,506,3,144,70,0,0,0,0,0,6,2008,187000,2542,2.5,2.5,15,214,2136,3048,15.0,15,71.1354746978608
470,471,120,0.0,6820,8,5,1985,1985,3,0,0.0,3,2,3,368,1120,0,1488,2,2,1,3,1502,0,0,1502,1,0,1,1,1,1,3,4,0,4,1985.0,2,2,528,3,0,54,0,0,140,0,0,6,2010,212000,2990,1.5,2.5,25,194,2990,3518,25.0,25,91.26740111931524
471,472,60,92.0,11952,7,6,1977,1977,1,0,0.0,2,2,2,0,0,808,808,2,2,1,3,1161,808,0,1969,0,0,2,1,3,1,2,8,1,4,1977.0,2,2,534,3,0,0,0,0,276,0,0,11,2007,190000,2777,2.5,2.5,30,276,1969,3311,30.0,30,65.60556289753659
472,473,180,35.0,3675,6,5,2005,2005,6,3,80.0,2,2,3,459,0,88,547,2,4,1,3,1072,0,0,1072,1,0,1,0,2,1,2,5,0,3,2005.0,2,2,525,3,0,28,0,0,0,0,0,6,2008,148000,1619,1.0,2.0,3,28,1531,2144,3.0,3,57.244515282205136
473,474,20,110.0,14977,8,5,2006,2007,6,3,304.0,3,2,3,1350,0,626,1976,2,4,1,3,1976,0,0,1976,1,0,2,0,2,1,3,7,1,4,2006.0,2,3,908,3,250,63,0,0,0,0,0,7,2007,440000,3952,2.0,3.0,1,313,3326,4860,1.0,0,89.88078067216345
474,475,120,41.0,5330,8,5,2000,2000,7,0,0.0,3,2,3,1196,0,298,1494,2,4,1,3,1652,0,0,1652,1,0,2,0,2,1,4,6,0,4,2000.0,2,2,499,3,96,48,0,0,0,0,0,8,2007,251000,3146,2.0,3.0,7,144,2848,3645,7.0,7,91.26740111931524
475,476,20,80.0,8480,5,6,1963,1963,3,0,0.0,2,2,2,630,0,340,970,2,2,1,3,970,0,0,970,1,0,1,0,2,1,2,5,0,2,1996.0,1,2,624,3,0,24,0,0,192,0,0,7,2007,132500,1940,1.0,2.0,44,216,1600,2564,11.0,44,62.675326605163775
476,477,20,75.0,13125,6,5,1997,1998,6,3,215.0,2,2,3,994,0,484,1478,2,4,1,3,1493,0,0,1493,1,0,2,0,3,1,3,7,1,4,1997.0,3,2,508,3,140,39,0,0,0,0,0,4,2008,208900,2971,2.0,3.0,11,179,2487,3479,11.0,10,75.04142143422128
477,478,60,105.0,13693,9,5,2006,2006,6,3,772.0,4,2,3,0,0,2153,2153,2,4,1,3,2069,574,0,2643,0,0,2,1,3,1,4,9,1,4,2006.0,3,3,694,3,414,84,0,0,0,0,0,3,2007,380000,4796,2.5,2.5,1,498,2643,5490,1.0,1,89.88078067216345
478,479,20,79.0,10637,8,5,2007,2008,6,4,336.0,3,2,3,1288,0,417,1705,2,4,1,3,1718,0,0,1718,1,0,2,0,3,1,3,7,1,4,2007.0,2,3,826,3,208,44,0,0,0,0,0,9,2009,297000,3423,2.0,3.0,2,252,3006,4249,2.0,1,75.04142143422128
479,480,30,50.0,5925,4,7,1937,2000,2,2,435.0,2,2,1,168,0,739,907,2,2,1,3,1131,0,0,1131,0,0,1,0,2,1,2,7,0,2,1995.0,1,2,672,3,0,72,0,0,0,0,0,3,2007,89471,2038,1.0,1.0,70,72,1299,2710,12.0,7,56.50343751827948
480,481,20,98.0,16033,9,5,2004,2005,6,3,378.0,3,2,3,1261,0,572,1833,2,4,1,3,1850,0,0,1850,1,0,2,0,3,1,3,8,1,4,2004.0,3,3,772,3,519,112,0,0,0,0,0,3,2006,326000,3683,2.0,3.0,2,631,3111,4455,2.0,1,89.88078067216345
481,482,20,72.0,11846,9,5,2003,2004,6,3,562.0,3,2,3,1567,0,225,1792,2,4,1,3,1792,0,0,1792,1,0,2,0,2,1,4,6,1,4,2003.0,3,3,874,3,206,49,0,0,0,0,0,8,2006,374000,3584,2.0,3.0,3,255,3359,4458,3.0,2,89.88078067216345
482,483,70,50.0,2500,7,8,1915,2005,2,0,0.0,3,2,3,299,0,611,910,2,4,1,3,916,910,0,1826,1,0,1,1,4,1,4,7,1,4,1915.0,1,1,164,2,0,0,0,0,0,0,0,6,2009,155000,2736,1.5,2.5,94,0,2125,2900,94.0,4,56.50343751827948
483,484,120,32.0,4500,6,5,1998,1998,6,3,116.0,2,2,3,897,0,319,1216,2,4,1,3,1216,0,0,1216,1,0,2,0,2,1,2,5,0,4,1998.0,1,2,402,3,0,125,0,0,0,0,0,5,2006,164000,2432,2.0,3.0,8,125,2113,2834,8.0,8,65.41403406858139
484,485,20,0.0,7758,5,7,1962,2001,3,0,0.0,2,3,2,588,0,411,999,2,3,1,3,999,0,0,999,1,0,1,0,3,1,3,6,0,2,1963.0,1,1,264,3,0,132,0,0,0,0,0,3,2007,132500,1998,1.0,2.0,45,132,1587,2262,44.0,6,62.675326605163775
485,486,20,80.0,9600,5,7,1950,2007,1,0,0.0,3,2,2,607,0,506,1113,2,3,1,3,1113,0,0,1113,0,0,1,0,3,1,3,5,1,4,1950.0,1,1,264,3,0,80,120,0,0,0,0,7,2009,147000,2226,1.0,1.0,59,200,1720,2490,59.0,2,62.495892085837696
486,487,20,79.0,10289,5,7,1965,1965,1,3,168.0,2,2,2,836,0,237,1073,2,2,1,3,1073,0,0,1073,1,0,1,1,3,1,2,6,0,4,1965.0,2,2,515,3,0,0,0,0,0,0,0,6,2007,156000,2146,1.5,2.5,42,0,1909,2661,42.0,42,62.495892085837696
487,488,20,70.0,12243,5,6,1971,1971,4,0,0.0,2,2,2,998,0,486,1484,2,3,1,3,1484,0,0,1484,0,0,2,0,3,1,2,7,1,4,1971.0,1,2,487,3,224,0,0,0,180,0,0,2,2007,175000,2968,2.0,2.0,36,404,2482,3455,36.0,36,65.60556289753659
488,489,190,60.0,10800,5,4,1900,1970,1,0,0.0,2,1,2,664,0,290,954,2,2,0,2,1766,648,0,2414,0,0,2,0,3,2,2,10,1,4,1970.0,1,2,520,3,142,0,0,0,0,0,0,5,2006,160000,3368,2.0,2.0,106,142,3078,3888,36.0,36,56.50343751827948
489,490,180,21.0,1526,4,8,1970,2002,7,0,0.0,2,3,2,515,0,115,630,2,2,1,3,630,0,0,630,1,0,1,0,1,1,3,3,0,4,1970.0,1,1,286,3,0,0,0,0,0,0,0,5,2009,86000,1260,1.0,2.0,39,0,1145,1546,39.0,7,57.56982376584562
490,491,160,0.0,2665,5,6,1976,1976,7,0,0.0,2,2,3,0,0,264,264,2,2,1,3,616,688,0,1304,0,0,1,1,3,1,2,4,1,4,1976.0,3,1,336,3,141,24,0,0,0,0,0,6,2008,115000,1568,1.5,1.5,32,165,1304,1904,32.0,32,57.56982376584562
491,492,50,79.0,9490,6,7,1941,1950,1,0,0.0,2,2,2,403,165,238,806,2,2,1,2,958,620,0,1578,1,0,1,0,3,1,1,5,2,4,1941.0,1,1,240,3,0,0,32,0,0,0,0,8,2006,133000,2384,1.0,2.0,65,32,2146,2624,65.0,56,62.495892085837696
492,493,60,105.0,15578,6,5,2006,2006,6,0,0.0,3,2,3,0,0,728,728,2,3,1,3,728,728,0,1456,0,0,2,1,3,1,2,8,0,4,2006.0,2,2,429,3,0,0,0,0,0,0,0,5,2006,172785,2184,2.5,2.5,0,0,1456,2613,0.0,0,76.84454061251664
493,494,20,70.0,7931,5,6,1960,1960,5,0,0.0,2,2,2,374,532,363,1269,2,2,1,2,1269,0,0,1269,0,0,1,1,3,1,2,6,1,2,1964.0,1,1,308,3,0,0,0,0,0,0,0,6,2008,155000,2538,1.5,1.5,48,0,2175,2846,44.0,48,62.495892085837696
494,495,30,50.0,5784,5,8,1938,1996,1,0,0.0,2,2,1,0,0,190,190,2,3,1,2,886,0,0,886,0,0,1,0,2,1,2,4,0,4,1938.0,1,1,273,3,144,20,80,0,0,0,0,12,2009,91300,1076,1.0,1.0,71,244,886,1349,71.0,13,56.50343751827948
495,496,30,60.0,7879,4,5,1920,1950,1,0,0.0,2,2,2,495,0,225,720,2,2,0,2,720,0,0,720,0,0,1,0,2,1,2,4,0,0,1900.0,0,0,0,0,0,523,115,0,0,0,0,11,2009,34900,1440,1.0,1.0,89,638,1215,1440,109.0,59,53.85268421741216
496,497,20,0.0,12692,8,5,1992,1993,5,0,0.0,3,2,3,1231,0,1969,3200,2,4,1,3,3228,0,0,3228,1,0,3,0,4,1,3,10,1,4,1992.0,2,2,546,3,264,75,291,0,0,0,0,5,2007,430000,6428,3.0,4.0,15,630,4459,6974,15.0,14,83.76917498948856
